work_id,parliament_house,mp_name,state,constituency,elected_nominated,work_category,work_description,recommended_amount,recommended_date,sanctioned_amount,sanction_date,completion_amount,completion_date,work_status_raw,has_recommended,has_sanctioned,has_expenditure,has_completed,is_unmatched_work,lifecycle_status
WS/MP18138/2024-2025/148820,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Urinal Shed at Thosai,250000.0,2024-10-20,,,250000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148821,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Urinal Shed at Old Tisopi,250000.0,2024-10-20,,,250000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148822,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Urinal Shed at Amotla,250000.0,2024-10-20,,,250000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148823,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Common toilet at  GHSS High school section Lobo II,500000.0,2024-10-20,,,500000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148824,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Urinal Shed at Chhaolo III,250000.0,2024-10-20,,,250000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148825,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of Urinal Shed at Lobo II,250000.0,2024-10-20,,,250000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148826,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of RCC pavement at New Siaha Thlanmual,500000.0,2024-10-20,,,500000.0,2026-02-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148827,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Construction of retaining wall Near Pu C Siko BuildingNew Siaha West II,250000.0,2024-10-20,,,250000.0,2026-02-16,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18138/2024-2025/148828,Lok Sabha,Richard Vanlalhmangaiha,Mizoram,MIZORAM (ST),,Normal/Others,Renovation of Computer class romm at MZP Building,250000.0,2024-10-20,,,250000.0,2026-02-06,,True,False,False,True,False,Recommended (Pending Sanction)
UNASSIGNED_LS_REC_7003,Lok Sabha,K. C Venugopal,Kerala,ALAPPUZHA,,Normal/Others,Purchase of 10 Laptops for Thaikkattusseri SMSJ HS,400000.0,2024-10-22,,,,,,True,False,False,False,True,Recommended (Pending Sanction)
WS/MP18095/2025-2026/148831,Lok Sabha,K. C Venugopal,Kerala,ALAPPUZHA,,Normal/Others,Purchase of 15 laptops for SCUGVHSS Pattanakkad,527850.0,2024-10-22,,,527850.0,2026-04-18,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18095/2025-2026/148832,Lok Sabha,K. C Venugopal,Kerala,ALAPPUZHA,,Normal/Others,Formation of Manakkattu Menatheri Road in the 29th ward of Kayamkulam Municipality (SCP),2000000.0,2024-10-22,,,1995303.0,2026-04-24,,True,False,True,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148833,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Kshetr Panchayat Manihari, Gram Panchayat Khuthan urf Parsonia From Sanjay Bind's residence to Pokhra 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Khuthan",761008.0,2024-10-21,,,761008.0,2025-10-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148835,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Kshetr Panchayat Mardah, Gram Panchayat Sulemapur Deokali, From Pitch Road to Santosh's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Sulemapur Deokali",556917.0,2024-10-21,,,556917.0,2025-11-24,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148837,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Kshetr Panchayat Zamania, Gram Panchayat Manjharia From NH 24 to Ram Dhaari Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Manjharia",600000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148838,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Khsetr Panchayat Deokali, Gram Panchayat Badahra From Interlink Road to Ram Narayan Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Badahra",711746.0,2024-10-21,,,711746.0,2026-01-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148839,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Kshetr Panchayat Saidpur, Gram Panchayat Mahmoodpur Gajadharpur In Dalit Basti From the main road to Arjun Ram's gate 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Mahmoodpur Gajadharpur",400000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148840,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of CC Road: Kshetr Panchayat Zamania, Gram Panchayat Devaitha, From N.M. Centre to Jagdish's Residence 200 Mtr x 3 Mtr x 10 cms Development Agency - Gram Panchayat Devaitha",998000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP416/2025-2026/148841,Lok Sabha,Ashok Kumar Yadav,Bihar,MADHUBANI,,Normal/Others,Supply And installation Mini High Mast Lightning System Keoti Bazaar Chowk,495000.0,2024-10-21,,,495000.0,2026-03-09,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP416/2025-2026/148842,Lok Sabha,Ashok Kumar Yadav,Bihar,MADHUBANI,,Normal/Others,Supply And installation Mini High Mast Lightning System AT Banwari Chowk Keoti,495000.0,2024-10-21,,,495000.0,2026-03-09,,True,False,False,True,False,Recommended (Pending Sanction)
UNASSIGNED_LS_REC_7014,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Zamania, Gram Panchayat Umarganj, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",500000.0,2024-10-21,,,,,,True,False,False,False,True,Recommended (Pending Sanction)
UNASSIGNED_LS_REC_7015,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Sadar, Gram Panchayat Pahadpur urf Langarpur, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",500000.0,2024-10-21,,,,,,True,False,False,False,True,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148845,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Zamania, Gram Panchayat Mircha, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",500000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148846,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Jakhania, Gram Panchayat Jalalabad, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",492103.0,2024-10-21,,,492103.0,2026-01-13,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148847,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Birno, Gram Panchayat Lahurapur Dr. Bhimrao Ambedkar Park,  Development Agency - RES Ghazipur",496635.0,2024-10-21,,,496635.0,2026-01-20,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148848,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Zamania, Gram Panchayat Asaichandpur, Qabristan, 35 Mtr x 20 Mtr, Development Agency - Vikas Khand Zamania",500000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148849,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Saidpur, Gram Panchayat Nayakdih, Qabristan, length - 191 Mtr, Development Agency - Vikas Khand Saidpur",720673.0,2024-10-21,,,720673.0,2026-01-20,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148850,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Karanda, Gram Panchayat Sikanderpur, Qabristan 50 Mtr x 18 Mtr, Development Agency - Vikas Khand Karanda",700000.0,2024-10-21,,,695660.0,2026-02-18,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148851,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Birno, Gram Panchayat Sahabuddinpur, Qabristan, Development Agency - Vikas Khand Birno",496723.0,2024-10-21,,,496723.0,2026-01-21,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18390/2024-2025/148852,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Jakhania, Gram Panchayat Padumpur Magrai, Qabristan, Development Agency - Vikas Khand Jakhania",500000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148853,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Installation of India Mark Handpump at: 1)Block Zamaniya Gayeghaat Village 2)Block Zamaniya,Village Amarganj 3)Block Zamaniya,Village Pakhokar 4)Block Zamaniya,Village Bahadur 5)Block Zamaniya,Village Tajpur Majha 6)Block Zamaniya,Village Mircha 7) Block Zamaniya,Village Matsa Diyara 8)Block Zamaniya,Village Fuli Kanchanpur 9)Block Revatipur,Village Dashwatpur 10)Block Bhadora,Village Maniya 11)Block Bhadora,Bakaniya Gaon 12)Block Bhadora,Dildarnagar (Vinpurwa)",682800.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18390/2025-2026/148854,Lok Sabha,Afzal Ansari,Uttar Pradesh,GHAZIPUR,,Normal/Others,"Installation of India Mark Handpump at: 1)Village Medinipur,Block Karanda 2)Village Mahepur,Block Karanda 3)Village Salarpur,Block Karanda 4)Village Sonhariya,Block Karanda 5)Village Khutwa,Block Manihari 6)Village Raipur Katghara,Block Manihari 7)Village Bakuliyapur,Block Sadar 8)Village Mudwal,Block Sadar 9)Village Bhutahiyatad,Block Sadar 10)Village Atrauli,Block Sadar 11)Village Dihiya,Block Devkali 12)Village Pahalwanpur,Block Devkali 13)Village Barahpur,at Budhwa Baba Mandir Sthaan",739700.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148855,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,jamuwavan primari vidyalay me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148856,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,narawa me highmast light kary,285000.0,2024-10-22,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148857,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,damdiyawan me panchayat bhawan me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148858,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,shivrampur me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148859,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,durvas ke chetra tirahe par highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148860,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,jamalpur kazi me highmast light,285000.0,2024-10-22,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148861,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,tekmalpur me nahar ke bazar me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148862,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Rudramanpur me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148863,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram bithalpur ke motiganj bazar me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148864,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Sarai pohi gram ke marg par highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148865,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram raja patti me rasidganj me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148866,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,khada gram panchayat ke mohanpur chaurahe par light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148867,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram bhanipur me sherpur ke pass light nirmad kary,285000.0,2024-10-22,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148868,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram begupur khalsa bazar me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148869,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram dharmdaspur me highmast  light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148870,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram chandevara me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148871,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,mohanpur patvas me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148872,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,mohanpur patvas me 3 nug light,825036.0,2024-10-22,,,825036.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148873,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram khaniyara me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148874,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram bharpur pichhavar me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148875,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148876,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram kalyanpur ke chauraha par highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2024-2025/148877,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Gram mohanpur patvas me highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18227/2025-2026/148878,Lok Sabha,Daroga Prasad Saroj,Uttar Pradesh,LALGANJ (SC),,Normal/Others,Ahiraula bazar ke hansapur chauk par highmast light,284857.0,2024-10-22,,,284857.0,2026-03-25,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148879,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT KONKALITOLA,EXECUTING AGENCY WILL BE E.O. BOLPUR-SRINIKETAN PANCHAYAET SAMITY.",289744.0,2024-10-21,,,289744.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148880,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT KONKALITOLA,EXECUTING AGENCY WILL BE E.O. BOLPUR-SRINIKETAN PANCHAYAET SAMITY.",289744.0,2024-10-21,,,289744.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148881,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,INSTALLATION OF HIGHMAST STREET LIGHT AT KESABPUR MIRZAPARA EXECUTING AGENCY WILL BE E.O. BOLPUR -SRINIKETAN PANCHAYAT SAMITY.,289514.0,2024-10-21,,,289514.0,2025-03-19,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148882,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT BERGRAM HIGH SCHOOL ,EXECUTING AGENCY WILL BE E.O.BOLPUR SRINIKETAN PANCHAYAT SAMITY.",288758.0,2024-10-21,,,288758.0,2025-03-19,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148883,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT SUKHBAZAR,EXECUTING AGENCY WILL BE E.O.BOLPUR SRINIKETAN PANCHAYAT SAMITY.",289831.0,2024-10-21,,,289831.0,2025-03-10,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148884,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT GOBINDAPUR ,EXECUTING AGENCY WILL BE E.O. BOLPUR PANCHAYAT SAMITY.",288787.0,2024-10-21,,,288787.0,2025-03-10,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP18357/2024-2025/148885,Lok Sabha,Jyotiraditya M. Scindia,Madhya Pradesh,GUNA,,Normal/Others,CC Road Construction in Village Ratbhanpur,1000000.0,2024-10-21,,,,,,True,False,False,False,False,Recommended (Pending Sanction)
WS/MP18357/2024-2025/148886,Lok Sabha,Jyotiraditya M. Scindia,Madhya Pradesh,GUNA,,Normal/Others,Construction of Community Hall and CC Road in Village Chakk Churaman,997901.0,2024-10-21,,,997901.0,2025-03-26,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148887,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,INSTALLATION OF HIGHMAST STREET LIGHT AT DAMDAMA.EXECUTING AGENCY WILL BE E.O. BOLPUR SRINIKETAN PANCHAYAT SAMITY.,289543.0,2024-10-21,,,289543.0,2025-03-10,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148888,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT DHARMATA BUS STAND, EXECUTING AGENCY WILL BE E.O.BOLPUR SRINIKETAN PANCHAYAT SAMITY.",289543.0,2024-10-21,,,289543.0,2025-03-10,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148889,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STRRET LIGHT AT GIDHA ,EXECUTING AGENCY WILL BE E.O. BOLPUR -SRINIKETAN PANCHAYAT SAMITY.",288700.0,2024-10-21,,,288700.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148890,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,INSTALLATION OF HIGHMAST STREET LIGHT AT SINGHI PURBOPARA BUS STAND .EXECUTING AGENCY WILL BE E.O BOLPUR SRINIKETAN PANCHAYAT SAMITY.,289744.0,2024-10-21,,,289744.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148891,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT BAHIRI HATTOLA ,EXECUTING AGENCY WILL BE E.O.BOLPUR SRINIKETAN PANCHAYAT SAMITY.",289744.0,2024-10-21,,,289744.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP858/2024-2025/148892,Lok Sabha,Asit Kumar Mal,West Bengal,BOLPUR(SC),,Normal/Others,"INSTALLATION OF HIGHMAST STREET LIGHT AT MADHAYA KHARA ,EXECUTING AGENCY WILL BE E.O. BOLPUR -SRINIKETAN PANCHAYAT SAMITY.",289744.0,2024-10-21,,,289744.0,2025-03-07,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP517/2024-2025/148896,Lok Sabha,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,,Normal/Others,CONSTRUCTION OF Boundra Wall fROM Aam vala Talab to Agra Jagner Road at Nagala Parmal Akola,890700.0,2024-10-21,,,890700.0,2026-01-21,,True,False,False,True,False,Recommended (Pending Sanction)
WS/MP517/2024-2025/148897,Lok Sabha,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,,Normal/Others,Sumbarsebal Pump in Astha City Runkata Achhnera,249291.0,2024-10-21,,,249291.0,2026-01-21,,True,False,False,True,False,Recommended (Pending Sanction)
